jd G eG binepoch_G R eR binepoch_R c ec binepoch_c g eg binepoch_g i ei binepoch_i o eo binepoch_o r er binepoch_r
214.67815685276872 nan nan 0 nan nan 0 nan nan 0 17.023 0.068 1 16.384 0.064 1 nan nan 0 16.816 0.064 1
214.67815685276872 nan nan 0 nan nan 0 nan nan 0 17.039 0.062 1 16.591 0.073 1 nan nan 0 16.81 0.062 1
214.67815685276872 nan nan 0 nan nan 0 nan nan 0 17.075 0.062 1 16.369 0.061 1 nan nan 0 16.722 0.06 1
214.67815685276872 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.334999376398773 0.03553999960422516 1 nan nan 0 nan nan 0
214.67815685276872 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.335024343557137 0.03554001450538635 1 nan nan 0 nan nan 0
215.61895268134927 nan nan 0 nan nan 0 nan nan 0 16.891 0.057 1 16.797 0.068 1 nan nan 0 16.799 0.102 1
215.61895268134927 nan nan 0 nan nan 0 nan nan 0 16.915 0.059 1 16.708 0.064 1 nan nan 0 16.803 0.086 1
215.61895268134927 nan nan 0 nan nan 0 nan nan 0 16.839 0.057 1 16.761 0.069 1 nan nan 0 nan nan 0
215.61895268134927 nan nan 0 nan nan 0 nan nan 0 17.003 0.061 1 16.774 0.072 1 nan nan 0 nan nan 0
215.61895268134927 nan nan 0 nan nan 0 nan nan 0 16.902 0.061 1 16.81 0.077 1 nan nan 0 nan nan 0
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 16.971 0.056 1 nan nan 0 16.794 0.044 1 16.958 0.059 1
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 16.987 0.056 1 nan nan 0 16.848 0.048 1 16.921 0.058 1
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 17.052 0.058 1 nan nan 0 16.843 0.054 1 16.909 0.058 1
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 17.099 0.06 1 nan nan 0 16.844 0.046 1 16.941 0.059 1
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 17.111 0.063 1 nan nan 0 nan nan 0 16.969 0.06 1
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 17.033 0.059 1 nan nan 0 nan nan 0 17.049 0.063 1
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 17.052 0.06 1 nan nan 0 nan nan 0 16.94 0.059 1
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 17.039 0.057 1 nan nan 0 nan nan 0 17.005 0.063 1
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 17.159 0.068 1 nan nan 0 nan nan 0 17.021 0.06 1
219.62853740894934 nan nan 0 nan nan 0 nan nan 0 17.125 0.062 1 nan nan 0 nan nan 0 16.925 0.06 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 16.956 0.055 1 16.595 0.046 1 16.724 0.044 1 16.818 0.057 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 16.964 0.055 1 16.558 0.046 1 16.663 0.044 1 16.855 0.058 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 16.929 0.055 1 16.615 0.048 1 16.681 0.045 1 16.891 0.06 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 16.848 0.053 1 16.563 0.045 1 16.668 0.04 1 16.836 0.058 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 16.897 0.054 1 16.59 0.046 1 nan nan 0 16.837 0.057 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 17.016 0.072 1 16.567 0.046 1 nan nan 0 16.868 0.057 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 16.935 0.055 1 16.492 0.045 1 nan nan 0 16.837 0.056 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 16.898 0.053 1 16.545 0.045 1 nan nan 0 16.831 0.057 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 16.917 0.053 1 16.583 0.046 1 nan nan 0 16.838 0.057 1
221.60230285362067 nan nan 0 nan nan 0 nan nan 0 16.873 0.053 1 16.517 0.044 1 nan nan 0 16.838 0.057 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.935 0.051 1 16.58 0.045 1 nan nan 0 16.931 0.057 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.884 0.051 1 16.568 0.044 1 nan nan 0 16.918 0.057 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.957 0.052 1 16.567 0.044 1 nan nan 0 16.928 0.057 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 17.007 0.055 1 16.574 0.044 1 nan nan 0 16.922 0.057 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.947 0.052 1 16.596 0.045 1 nan nan 0 16.917 0.057 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.78824264883755 0.03566054999828338 1 16.659 0.048 1 nan nan 0 16.916 0.058 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.7882008627536 0.0356610007584095 1 16.602 0.046 1 nan nan 0 16.967 0.059 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.80999952651601 0.04235000163316727 1 16.609 0.047 1 nan nan 0 16.903 0.057 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.810018571219977 0.04235049337148666 1 16.595 0.047 1 nan nan 0 16.916 0.057 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.955 0.054 1 16.571 0.046 1 nan nan 0 16.954 0.059 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 17.001 0.056 1 nan nan 0 nan nan 0 16.87245029735324 0.040709231048822396 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.928 0.052 1 nan nan 0 nan nan 0 16.872400738648235 0.0407090000808239 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 16.957 0.053 1 nan nan 0 nan nan 0 16.87700109962625 0.03611699864268303 1
222.64489335487107 nan nan 0 nan nan 0 nan nan 0 17.052 0.057 1 nan nan 0 nan nan 0 16.877012410594094 0.036117415875196464 1
223.6369485084142 nan nan 0 nan nan 0 nan nan 0 16.983 0.054 1 16.63 0.05 1 16.81 0.109 1 16.903 0.057 1
223.6369485084142 nan nan 0 nan nan 0 nan nan 0 16.953 0.053 1 16.622 0.054 1 16.751 0.035 1 16.881 0.057 1
223.6369485084142 nan nan 0 nan nan 0 nan nan 0 16.947 0.053 1 16.642 0.059 1 16.77 0.029 1 16.85 0.057 1
223.6369485084142 nan nan 0 nan nan 0 nan nan 0 16.927 0.052 1 16.619 0.052 1 16.725 0.133 1 16.929 0.06 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.094 0.055 1 16.711 0.049 1 nan nan 0 16.997 0.058 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.174 0.057 1 16.717 0.047 1 nan nan 0 17.041 0.058 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.087 0.054 1 16.767 0.049 1 nan nan 0 16.991 0.057 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.068 0.054 1 16.778 0.049 1 nan nan 0 16.968 0.057 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.079 0.054 1 16.719 0.048 1 nan nan 0 16.982 0.057 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.096 0.055 1 16.797 0.049 1 nan nan 0 17.002 0.057 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.111 0.055 1 16.712 0.049 1 nan nan 0 17.002 0.058 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.106 0.055 1 16.691 0.048 1 nan nan 0 17.096 0.062 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.098 0.056 1 16.73 0.048 1 nan nan 0 17.07 0.062 1
225.62229654706704 nan nan 0 nan nan 0 nan nan 0 17.099 0.055 1 16.746 0.049 1 nan nan 0 17.112 0.062 1
227.59260388400014 nan nan 0 nan nan 0 16.989 0.025 1 17.219 0.057 1 16.821 0.05 1 nan nan 0 17.005 0.057 1
227.59260388400014 nan nan 0 nan nan 0 17.031 0.028 1 17.084 0.053 1 16.788 0.048 1 nan nan 0 16.999 0.057 1
227.59260388400014 nan nan 0 nan nan 0 17.037 0.029 1 17.063 0.053 1 16.74 0.047 1 nan nan 0 17.027 0.057 1
227.59260388400014 nan nan 0 nan nan 0 16.977 0.139 1 17.092 0.054 1 16.77 0.048 1 nan nan 0 17.036 0.058 1
227.59260388400014 nan nan 0 nan nan 0 nan nan 0 17.062 0.053 1 16.738 0.048 1 nan nan 0 17.04 0.058 1
228.67105804302818 nan nan 0 nan nan 0 17.016 0.026 1 17.143 0.055 1 16.802 0.049 1 nan nan 0 17.068 0.058 1
228.67105804302818 nan nan 0 nan nan 0 16.991 0.029 1 17.177 0.056 1 16.768 0.048 1 nan nan 0 17.056 0.058 1
228.67105804302818 nan nan 0 nan nan 0 17.047 0.029 1 17.225 0.058 1 16.835 0.049 1 nan nan 0 17.089 0.059 1
228.67105804302818 nan nan 0 nan nan 0 17.058 0.028 1 17.156 0.056 1 16.869 0.05 1 nan nan 0 17.096 0.059 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 17.152 0.056 1 16.785 0.048 1 nan nan 0 17.081 0.059 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 16.964125210571908 0.03594491630792617 1 16.796 0.049 1 nan nan 0 17.039543515156325 0.034629058092832565 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 16.964100141862897 0.03594499826431274 1 16.843 0.05 1 nan nan 0 17.039499445532954 0.03462899848818778 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 16.980800716164605 0.044854998588562005 1 16.8 0.049 1 nan nan 0 17.022758848617364 0.03260241076350212 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 16.980797208761686 0.044854592531919486 1 16.817 0.049 1 nan nan 0 17.02280059747754 0.03260200098156929 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 17.174 0.057 1 16.786 0.049 1 nan nan 0 17.051 0.058 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 17.153 0.056 1 nan nan 0 nan nan 0 17.048 0.059 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 17.088 0.054 1 nan nan 0 nan nan 0 17.084 0.06 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 17.112 0.055 1 nan nan 0 nan nan 0 17.031 0.058 1
228.67105804302818 nan nan 0 nan nan 0 nan nan 0 17.211 0.058 1 nan nan 0 nan nan 0 17.033 0.058 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.236 0.058 1 16.843 0.051 1 nan nan 0 17.072 0.059 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.187 0.057 1 16.912 0.052 1 nan nan 0 17.057 0.059 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.166 0.056 1 16.855 0.051 1 nan nan 0 17.085 0.06 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.215 0.058 1 16.9 0.052 1 nan nan 0 17.081 0.06 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.151 0.056 1 16.767 0.048 1 nan nan 0 17.04 0.059 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.123 0.055 1 16.838 0.051 1 nan nan 0 17.056 0.058 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.216 0.058 1 16.834 0.051 1 nan nan 0 17.064 0.059 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.166 0.056 1 16.778 0.049 1 nan nan 0 17.106 0.06 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.199 0.058 1 16.74 0.048 1 nan nan 0 17.058 0.059 1
229.62259668597642 nan nan 0 nan nan 0 nan nan 0 17.187 0.057 1 16.765 0.048 1 nan nan 0 17.129 0.061 1
230.65356205853269 nan nan 0 nan nan 0 nan nan 0 17.185 0.057 1 16.831 0.049 1 nan nan 0 17.043600197484942 0.03997699916362762 1
230.65356205853269 nan nan 0 nan nan 0 nan nan 0 17.16 0.056 1 16.875 0.051 1 nan nan 0 17.04356027838788 0.039977073669433594 1
230.65356205853269 nan nan 0 nan nan 0 nan nan 0 17.17 0.056 1 16.846 0.05 1 nan nan 0 17.080000181531613 0.04922800138592719 1
230.65356205853269 nan nan 0 nan nan 0 nan nan 0 17.204 0.057 1 16.807 0.048 1 nan nan 0 17.080047909695622 0.04922763258218765 1
230.65356205853269 nan nan 0 nan nan 0 nan nan 0 17.19 0.057 1 16.821 0.049 1 nan nan 0 17.127 0.06 1
230.65356205853269 nan nan 0 nan nan 0 nan nan 0 17.043949462266525 0.046973228454589844 1 nan nan 0 nan nan 0 17.131 0.06 1
230.65356205853269 nan nan 0 nan nan 0 nan nan 0 17.043900057198616 0.04697300121188163 1 nan nan 0 nan nan 0 17.121 0.06 1
230.65356205853269 nan nan 0 nan nan 0 nan nan 0 17.042942139315393 0.03869246318936347 1 nan nan 0 nan nan 0 17.17 0.062 1
230.65356205853269 nan nan 0 nan nan 0 nan nan 0 17.042900447371764 0.03869200125336647 1 nan nan 0 nan nan 0 17.135 0.06 1
231.57374217861184 nan nan 0 nan nan 0 17.112 0.039 1 17.271 0.059 1 16.868 0.051 1 nan nan 0 17.164 0.063 1
231.57374217861184 nan nan 0 nan nan 0 17.108 0.038 1 17.242 0.059 1 16.868 0.053 1 nan nan 0 17.144 0.061 1
231.57374217861184 nan nan 0 nan nan 0 17.072 0.037 1 17.239 0.059 1 16.838 0.052 1 nan nan 0 17.1 0.061 1
231.57374217861184 nan nan 0 nan nan 0 17.016 0.027 1 17.251 0.059 1 16.868 0.053 1 nan nan 0 17.19 0.064 1
231.57374217861184 nan nan 0 nan nan 0 nan nan 0 17.196 0.057 1 16.847 0.051 1 nan nan 0 17.102 0.061 1
232.63461549146675 nan nan 0 nan nan 0 nan nan 0 17.104 0.055 1 16.792 0.049 1 nan nan 0 17.039 0.06 1
232.63461549146675 nan nan 0 nan nan 0 nan nan 0 17.091 0.054 1 16.806 0.05 1 nan nan 0 17.077 0.06 1
232.63461549146675 nan nan 0 nan nan 0 nan nan 0 17.089 0.054 1 16.786 0.05 1 nan nan 0 17.066 0.059 1
232.63461549146675 nan nan 0 nan nan 0 nan nan 0 17.147 0.056 1 16.763 0.049 1 nan nan 0 17.115 0.061 1
232.63461549146675 nan nan 0 nan nan 0 nan nan 0 17.209 0.058 1 nan nan 0 nan nan 0 nan nan 0
233.59584304477903 nan nan 0 nan nan 0 nan nan 0 17.077 0.054 1 16.682 0.046 1 nan nan 0 16.984 0.057 1
233.59584304477903 nan nan 0 nan nan 0 nan nan 0 17.075 0.054 1 16.585 0.044 1 nan nan 0 17.001 0.058 1
233.59584304477903 nan nan 0 nan nan 0 nan nan 0 17.135 0.056 1 16.587 0.044 1 nan nan 0 17.01 0.058 1
233.59584304477903 nan nan 0 nan nan 0 nan nan 0 17.105 0.055 1 16.699 0.047 1 nan nan 0 17.022 0.058 1
233.59584304477903 nan nan 0 nan nan 0 nan nan 0 17.131 0.056 1 16.417152418624056 0.049445997923612595 1 nan nan 0 nan nan 0
233.59584304477903 nan nan 0 nan nan 0 nan nan 0 16.934900445067775 0.04655199870467185 1 nan nan 0 nan nan 0 nan nan 0
233.59584304477903 nan nan 0 nan nan 0 nan nan 0 16.934900445067775 0.046552397310733795 1 nan nan 0 nan nan 0 nan nan 0
234.68274309998378 nan nan 0 nan nan 0 nan nan 0 16.900999077967434 0.037831999361515045 1 nan nan 0 nan nan 0 nan nan 0
235.65223258659245 nan nan 0 nan nan 0 nan nan 0 17.277 0.06 1 16.805 0.051 1 nan nan 0 17.09 0.061 1
235.65223258659245 nan nan 0 nan nan 0 nan nan 0 17.27 0.06 1 16.803 0.05 1 nan nan 0 17.227 0.065 1
235.65223258659245 nan nan 0 nan nan 0 nan nan 0 17.401 0.064 1 16.757 0.049 1 nan nan 0 17.215 0.064 1
235.65223258659245 nan nan 0 nan nan 0 nan nan 0 17.358 0.063 1 16.771 0.049 1 nan nan 0 17.252 0.066 1
235.65223258659245 nan nan 0 nan nan 0 nan nan 0 17.345 0.062 1 nan nan 0 nan nan 0 nan nan 0
235.65223258659245 nan nan 0 nan nan 0 nan nan 0 16.904600407672508 0.03632400184869766 1 nan nan 0 nan nan 0 nan nan 0
235.65223258659245 nan nan 0 nan nan 0 nan nan 0 16.904596821569637 0.03632441908121109 1 nan nan 0 nan nan 0 nan nan 0
236.65595266449574 nan nan 0 nan nan 0 nan nan 0 17.156 0.056 1 16.79 0.048 1 nan nan 0 17.003000501381596 0.05448200181126594 1
236.65595266449574 nan nan 0 nan nan 0 nan nan 0 17.145 0.056 1 16.751 0.047 1 nan nan 0 17.002996921525583 0.05448182299733161 1
236.65595266449574 nan nan 0 nan nan 0 nan nan 0 17.163 0.056 1 16.721 0.047 1 nan nan 0 17.114 0.06 1
236.65595266449574 nan nan 0 nan nan 0 nan nan 0 17.188 0.057 1 16.743 0.049 1 nan nan 0 17.122 0.06 1
236.65595266449574 nan nan 0 nan nan 0 nan nan 0 17.165 0.056 1 nan nan 0 nan nan 0 17.115 0.06 1
236.65595266449574 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 17.133 0.061 1
237.68753209787732 nan nan 0 nan nan 0 nan nan 0 17.275 0.059 1 16.772 0.049 1 nan nan 0 17.049333554757684 0.046596877276897423 1
237.68753209787732 nan nan 0 nan nan 0 nan nan 0 17.269 0.059 1 16.794 0.05 1 nan nan 0 17.049299570317995 0.04659700021147728 1
237.68753209787732 nan nan 0 nan nan 0 nan nan 0 17.253 0.059 1 16.869 0.053 1 nan nan 0 17.163 0.062 1
237.68753209787732 nan nan 0 nan nan 0 nan nan 0 17.291 0.06 1 16.843 0.052 1 nan nan 0 17.063 0.059 1
237.68753209787732 nan nan 0 nan nan 0 nan nan 0 17.276 0.06 1 nan nan 0 nan nan 0 17.166 0.062 1
237.68753209787732 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 17.181 0.062 1
238.6481755697885 nan nan 0 nan nan 0 nan nan 0 17.35 0.061 1 16.794 0.049 1 nan nan 0 17.174 0.062 1
238.6481755697885 nan nan 0 nan nan 0 nan nan 0 17.263 0.059 1 16.605 0.046 1 nan nan 0 17.153 0.062 1
238.6481755697885 nan nan 0 nan nan 0 nan nan 0 17.246 0.058 1 16.829 0.05 1 nan nan 0 17.135 0.061 1
238.6481755697885 nan nan 0 nan nan 0 nan nan 0 17.272 0.059 1 16.831 0.051 1 nan nan 0 17.116 0.06 1
238.6481755697885 nan nan 0 nan nan 0 nan nan 0 17.27 0.059 1 nan nan 0 nan nan 0 nan nan 0
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.18 0.056 1 16.836 0.05 1 nan nan 0 17.132 0.06 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.192 0.057 1 16.839 0.05 1 nan nan 0 17.158 0.061 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.189 0.057 1 16.844 0.049 1 nan nan 0 17.139 0.06 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.203 0.057 1 16.808 0.049 1 nan nan 0 17.118 0.06 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.211 0.057 1 16.839 0.049 1 nan nan 0 17.118 0.06 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.219 0.057 1 16.882 0.05 1 nan nan 0 17.257 0.081 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.191 0.057 1 16.779 0.05 1 nan nan 0 17.29 0.085 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.225 0.06 1 16.871 0.052 1 nan nan 0 17.177 0.066 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.222 0.059 1 16.939 0.053 1 nan nan 0 17.113 0.061 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 17.193 0.057 1 16.866 0.052 1 nan nan 0 17.205 0.064 1
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.905 0.054 1 nan nan 0 nan nan 0
240.6280715096509 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.878 0.052 1 nan nan 0 nan nan 0
241.59869438657188 nan nan 0 nan nan 0 nan nan 0 17.286 0.062 1 16.834 0.066 1 nan nan 0 17.169 0.07 1
241.59869438657188 nan nan 0 nan nan 0 nan nan 0 17.307 0.063 1 16.775 0.077 1 nan nan 0 17.295 0.074 1
241.59869438657188 nan nan 0 nan nan 0 nan nan 0 17.197 0.06 1 16.915 0.096 1 nan nan 0 17.138 0.069 1
241.59869438657188 nan nan 0 nan nan 0 nan nan 0 17.326 0.067 1 16.395 0.084 1 nan nan 0 17.491 0.086 1
241.59869438657188 nan nan 0 nan nan 0 nan nan 0 17.359 0.068 1 16.351 0.097 1 nan nan 0 17.213 0.071 1
241.59869438657188 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.455 0.143 1 nan nan 0 nan nan 0
245.29029133326063 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 17.049 0.137 1 nan nan 0
245.29029133326063 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 17.2 0.117 1 nan nan 0
245.29029133326063 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.975 0.055 1 nan nan 0
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.14 0.057 1 16.784 0.051 1 16.976 0.146 1 17.108 0.06 1
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.105 0.057 1 16.729 0.049 1 16.941 0.061 1 17.08 0.061 1
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.108 0.055 1 16.753 0.05 1 nan nan 0 17.147 0.062 1
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.119 0.056 1 16.862 0.054 1 nan nan 0 17.155 0.063 1
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.133 0.056 1 16.783 0.05 1 nan nan 0 17.064 0.06 1
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.211 0.068 1 16.845 0.051 1 nan nan 0 nan nan 0
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.214 0.066 1 nan nan 0 nan nan 0 nan nan 0
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.065 0.064 1 nan nan 0 nan nan 0 nan nan 0
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.224 0.065 1 nan nan 0 nan nan 0 nan nan 0
247.6340537449426 nan nan 0 nan nan 0 nan nan 0 17.133 0.067 1 nan nan 0 nan nan 0 nan nan 0
248.6142574074329 nan nan 0 nan nan 0 nan nan 0 17.141 0.057 1 16.609 0.047 1 nan nan 0 17.101 0.062 1
248.6142574074329 nan nan 0 nan nan 0 nan nan 0 17.125 0.059 1 16.879 0.053 1 nan nan 0 17.126 0.062 1
248.6142574074329 nan nan 0 nan nan 0 nan nan 0 17.269 0.064 1 16.754 0.049 1 nan nan 0 17.109 0.062 1
248.6142574074329 nan nan 0 nan nan 0 nan nan 0 17.226 0.06 1 16.749 0.05 1 nan nan 0 17.08 0.061 1
248.6142574074329 nan nan 0 nan nan 0 nan nan 0 17.176 0.061 1 16.786 0.051 1 nan nan 0 17.14 0.063 1
248.6142574074329 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.797 0.052 1 nan nan 0 nan nan 0
249.54147438352047 nan nan 0 nan nan 0 nan nan 0 17.199 0.062 1 16.819 0.051 1 16.96 0.056 1 17.221 0.068 1
249.54147438352047 nan nan 0 nan nan 0 nan nan 0 17.329 0.065 1 16.859 0.052 1 16.998 0.059 1 17.22 0.066 1
249.54147438352047 nan nan 0 nan nan 0 nan nan 0 17.294 0.067 1 16.714 0.05 1 17.058 0.082 1 17.136 0.062 1
249.54147438352047 nan nan 0 nan nan 0 nan nan 0 17.259 0.062 1 16.777 0.049 1 16.985 0.076 1 17.202 0.064 1
249.54147438352047 nan nan 0 nan nan 0 nan nan 0 17.281 0.064 1 16.747 0.05 1 nan nan 0 nan nan 0
249.54147438352047 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.781 0.05 1 nan nan 0 nan nan 0
250.59714367764536 nan nan 0 nan nan 0 nan nan 0 17.241 0.069 1 16.887 0.055 1 nan nan 0 17.176 0.067 1
250.59714367764536 nan nan 0 nan nan 0 nan nan 0 17.329 0.065 1 16.907 0.054 1 nan nan 0 17.237 0.069 1
250.59714367764536 nan nan 0 nan nan 0 nan nan 0 17.23 0.086 1 16.838 0.055 1 nan nan 0 17.203 0.068 1
250.59714367764536 nan nan 0 nan nan 0 nan nan 0 17.302 0.07 1 16.903 0.054 1 nan nan 0 17.211 0.066 1
250.59714367764536 nan nan 0 nan nan 0 nan nan 0 17.301 0.068 1 16.915 0.06 1 nan nan 0 17.223 0.068 1
250.59714367764536 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.874 0.056 1 nan nan 0 nan nan 0
251.63506141690198 nan nan 0 nan nan 0 nan nan 0 17.134 0.128 1 17.056 0.116 1 nan nan 0 17.426 0.111 1
251.63506141690198 nan nan 0 nan nan 0 nan nan 0 17.197 0.122 1 17.002 0.093 1 nan nan 0 16.976 0.117 1
251.63506141690198 nan nan 0 nan nan 0 nan nan 0 17.218 0.093 1 17.122 0.085 1 nan nan 0 17.077 0.106 1
251.63506141690198 nan nan 0 nan nan 0 nan nan 0 17.265 0.11 1 16.889 0.068 1 nan nan 0 17.171 0.097 1
251.63506141690198 nan nan 0 nan nan 0 nan nan 0 17.11 0.091 1 16.906 0.066 1 nan nan 0 17.433 0.1 1
251.63506141690198 nan nan 0 nan nan 0 nan nan 0 17.139576234277133 0.05216323956847191 1 16.727 0.062 1 nan nan 0 17.171899813335244 0.03476199880242348 1
251.63506141690198 nan nan 0 nan nan 0 nan nan 0 17.139601247706864 0.05216300114989281 1 nan nan 0 nan nan 0 17.171875393766108 0.03476199135184287 1
251.63506141690198 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 17.265800963905804 0.05281399935483932 1
251.63506141690198 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 nan nan 0 17.265760437483646 0.05281445011496543 1
252.59644632521668 nan nan 0 nan nan 0 nan nan 0 17.475 0.071 1 16.94 0.053 1 nan nan 0 17.215 0.065 1
252.59644632521668 nan nan 0 nan nan 0 nan nan 0 17.316 0.064 1 16.914 0.053 1 nan nan 0 17.209 0.064 1
252.59644632521668 nan nan 0 nan nan 0 nan nan 0 17.351 0.065 1 17.016 0.055 1 nan nan 0 17.278 0.066 1
252.59644632521668 nan nan 0 nan nan 0 nan nan 0 17.31 0.063 1 16.996 0.055 1 nan nan 0 17.23 0.065 1
252.59644632521668 nan nan 0 nan nan 0 nan nan 0 17.35 0.065 1 16.956 0.054 1 nan nan 0 17.28 0.066 1
252.59644632521668 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.934 0.054 1 nan nan 0 nan nan 0
253.5837075014133 nan nan 0 nan nan 0 nan nan 0 17.401 0.063 1 17.041 0.059 1 nan nan 0 17.224 0.064 1
253.5837075014133 nan nan 0 nan nan 0 nan nan 0 17.343 0.062 1 17.025 0.057 1 nan nan 0 17.313 0.068 1
253.5837075014133 nan nan 0 nan nan 0 nan nan 0 17.393 0.063 1 16.954 0.054 1 nan nan 0 17.31 0.068 1
253.5837075014133 nan nan 0 nan nan 0 nan nan 0 17.349 0.062 1 17.041 0.057 1 nan nan 0 17.301 0.066 1
253.5837075014133 nan nan 0 nan nan 0 nan nan 0 17.486 0.071 1 16.89 0.054 1 nan nan 0 17.309 0.068 1
253.5837075014133 nan nan 0 nan nan 0 nan nan 0 nan nan 0 16.905 0.054 1 nan nan 0 nan nan 0
