"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8826","2007-09-10 00:00:00.00","2454353.5","","Other","Other","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2007gr_2007-09-10_00-00-00_Other_Other_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3206.604","9065.520616","1.5140589884909","Valenti et al. 2008","2008ApJ...673L.155V","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: admin]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8827","2007-09-10 00:00:00.00","2454353.5","","WHT-4.2m","ISIS","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2007gr_2007-09-10_00-00-00_WHT-4.2m_ISIS_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3230","10296.366302","0.88609178302837","Crockett et al. 2007","2008ApJ...672L..99C","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8836","2007-09-10 00:00:00.00","2454353.5","","FLWO-1.5m","FAST","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-10_00-00-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3475","7417.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8837","2007-09-11 00:00:00.00","2454354.5","","FLWO-1.5m","FAST","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-11_00-00-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3475","7417.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8838","2007-09-12 00:00:00.00","2454355.5","","FLWO-1.5m","FAST","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-12_00-00-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3476","7418.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8828","2007-09-14 00:00:00.00","2454357.5","","Other","Other","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2007gr_2007-09-14_00-00-00_Other_Other_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3494.746","9784.713181","2.1113372115177","Valenti et al. 2008","2008ApJ...673L.155V","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: admin]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8839","2007-09-15 00:00:00.00","2454358.5","","FLWO-1.5m","FAST","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-15_00-00-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3477","7419.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","49916","2007-09-19 10:19:12.00","2454362.93","","Lick-3m","KAST","Jeffrey Silverman, Mohan Ganeshalingam, Alex Filippenko","Jeffrey Silverman","UCB-SNDB","Y","UCB-SNDB","","SN_2007gr_2007-09-19_10-19-12_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3320","10600","1.9959976244667","","2019MNRAS.482.1545S","SNR: 39.4;","WIS_Bot1","2019-01-23 10:48:35"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8840","2007-09-20 00:00:00.00","2454363.5","","FLWO-1.5m","FAST","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2007gr_2007-09-20_00-00-00_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3472","7414.54","1.4669172728043","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"2758","2007gr","","40.86658","37.34575","SN Ic","0.001728","8829","2007-09-30 00:00:00.00","2454373.5","","Other","Other","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2007gr_2007-09-30_00-00-00_Other_Other_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3241.681","9076.068988","1.4953333907301","Valenti et al. 2008","2008ApJ...673L.155V","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: admin]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
